,Image,RAM_Tags,YOLO_Tags,location,locationID,videoID,aggID
4035,19138.jpg,bag | car | carry | cross | crosswalk | grocery bag | person | mask | paper bag | pavement | pedestrian | road | shopping bag | tote bag | walk | wear | woman,"5 person, 5 car, 1 handbag",chase,2,2,2219138
4036,19152.jpg,black | car | city street | cross | crosswalk | drive | person | intersection | pavement | road | sedan | street corner | suv | walk,"3 person, 4 car, 1 traffic light",chase,2,2,2219152
4037,19166.jpg,black | car | city street | curb | drive | intersection | license plate | pavement | road | sedan | street corner | suv,"3 person, 4 car",chase,2,2,2219166
4038,19180.jpg,car | city street | cross | person | intersection | man | pavement | pedestrian | purple | road | street corner | walk,"3 person, 4 car",chase,2,2,2219180
4039,19194.jpg,car | chessboard | city street | cross | crosswalk | person | intersection | man | pavement | purple | road | shirt | sign | skateboarder | street corner | walk | woman,"4 person, 3 car, 1 handbag",chase,2,2,2219194
4040,19208.jpg,car | catch | chessboard | cross | person | man | pavement | road | sign | street corner | walk,"7 person, 3 car, 2 traffic light, 1 handbag",chase,2,2,2219208
4041,19222.jpg,catch | chessboard | girl | person | man | pavement | road | sign | street corner | walk | woman,"9 person, 3 car",chase,2,2,2219222
4042,19236.jpg,boy | chessboard | chess | couple | cross | crosswalk | girl | person | man | pavement | road | street corner | walk | woman,"8 person, 3 car, 1 handbag",chase,2,2,2219236
4043,19250.jpg,car | chessboard | city street | cross | crosswalk | girl | person | intersection | pavement | road | street corner | walk | woman | zebra crossing,"8 person, 4 car, 1 handbag",chase,2,2,2219250
4044,19264.jpg,car | chessboard | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman | zebra crossing,"9 person, 3 car, 1 handbag",chase,2,2,2219264
4045,19278.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | spray | street corner | walk | woman,"7 person, 3 car",chase,2,2,2219278
4046,19292.jpg,baby carriage | taxi | car | city street | cross | crosswalk | person | skate | intersection | man | pavement | pedestrian | push | road | skateboarder | street corner | walk,"9 person, 3 car",chase,2,2,2219292
4047,19306.jpg,baby | baby carriage | car | car seat | child | cross | crosswalk | person | intersection | man | mobility scooter | pavement | pedestrian | push | road | scooter | street corner | suv | walk | woman,"6 person, 6 car, 1 traffic light",chase,2,2,2219306
4048,19320.jpg,baby | baby carriage | car | car seat | child | person | man | mobility scooter | pavement | push | road | scooter | suv | walk | woman,"6 person, 5 car, 1 traffic light",chase,2,2,2219320
4049,19334.jpg,baby | baby carriage | car | car seat | child | cross | person | man | pavement | push | road | scooter | suv | walk | woman,"7 person, 4 car, 1 traffic light",chase,2,2,2219334
4050,19348.jpg,baby | baby carriage | car seat | child | cross | person | jog | mobility scooter | pavement | push | ride | road | scooter | street corner | walk | woman,"7 person, 5 car, 1 traffic light",chase,2,2,2219348
4051,19362.jpg,baby | baby carriage | city street | cross | crosswalk | person | jog | mobility scooter | pavement | pedestrian | push | road | scooter | walk | woman,"7 person, 6 car, 1 traffic light",chase,2,2,2219362
4052,19376.jpg,city street | cross | crosswalk | person | intersection | jog | man | pavement | pedestrian | puddle | road | spray | street corner | walk | woman | zebra crossing,"7 person, 4 car, 1 traffic light",chase,2,2,2219376
4053,19390.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | walk | woman | zebra crossing,"6 person, 4 car, 1 motorcycle, 1 traffic light",chase,2,2,2219390
4054,19404.jpg,city street | cross | crosswalk | person | man | pavement | pedestrian | puddle | road | sandal | street corner | walk | woman,"8 person, 4 car, 1 traffic light, 1 backpack, 1 handbag",chase,2,2,2219404
4055,19418.jpg,city street | cross | crosswalk | person | man | pavement | pedestrian | road | skateboarder | street corner | walk,"9 person, 4 car, 1 motorcycle, 1 traffic light",chase,2,2,2219418
4056,19432.jpg,car | city street | cross | crosswalk | person | pavement | pedestrian | road | street corner | walk | woman,"8 person, 5 car, 1 traffic light, 1 backpack, 1 handbag",chase,2,2,2219432
4057,19446.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | shopping bag | street corner | walk | woman,"7 person, 5 car, 1 backpack, 2 handbag",chase,2,2,2219446
4058,19460.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | puddle | road | spray | street corner | walk | woman,"6 person, 4 car, 1 traffic light",chase,2,2,2219460
4059,19474.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | shopping bag | street corner | walk | woman,"5 person, 3 car, 1 traffic light, 1 backpack, 1 handbag",chase,2,2,2219474
4060,19488.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk | woman | zebra crossing,"4 person, 4 car, 1 traffic light",chase,2,2,2219488
4061,19502.jpg,bicycle | biker | bike lane | car | city street | cross | crosswalk | person | intersection | man | pedestrian | ride | road,"6 person, 1 bicycle, 4 car, 1 traffic light",chase,2,2,2219502
4062,19516.jpg,car | city street | cross | crosswalk | person | intersection | man | ride | road | sedan | skateboarder | street corner | walk | white,"6 person, 1 bicycle, 5 car, 1 traffic light",chase,2,2,2219516
4063,19530.jpg,car | city street | cross | crosswalk | drive | person | intersection | road | sedan | street corner | white,"6 person, 1 bicycle, 5 car, 1 traffic light",chase,2,2,2219530
4064,19544.jpg,car | city street | curb | drive | intersection | park | road | sedan | street corner | white,"6 person, 5 car",chase,2,2,2219544
4065,19558.jpg,car | city street | curb | drive | intersection | park | pavement | road | sedan | street corner | white,"1 person, 5 car",chase,2,2,2219558
4066,19572.jpg,car | city street | curb | drive | intersection | park | pavement | road | sedan | street corner | white,"2 person, 5 car",chase,2,2,2219572
4067,19586.jpg,car | city street | crosswalk | curb | drive | intersection | park | pavement | road | sedan | street corner | suv | white,"4 person, 5 car, 1 traffic light",chase,2,2,2219586
4068,19600.jpg,car | city street | crosswalk | curb | drive | person | intersection | park | pavement | road | street corner,"6 person, 5 car, 1 traffic light",chase,2,2,2219600
4069,19614.jpg,car | city street | crosswalk | drive | intersection | red | road | street corner,"3 person, 6 car, 1 traffic light",chase,2,2,2219614
4070,19628.jpg,car | city street | crosswalk | drive | intersection | motorcycle | red | road | street corner,"6 person, 3 car, 1 motorcycle, 1 traffic light",chase,2,2,2219628
4071,19642.jpg,bicycle | biker | boy | car | city street | cross | crosswalk | person | intersection | man | motorbike | motorcycle | ride | road | scooter | street corner,"4 person, 1 bicycle, 3 car, 1 traffic light",chase,2,2,2219642
4072,19656.jpg,bag | bicycle | biker | city street | hose | person | man | pavement | push | ride | road | spray | street corner | wash,"7 person, 1 bicycle, 4 car, 1 traffic light",chase,2,2,2219656
4073,19670.jpg,car | city street | crack | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"4 person, 4 car, 1 traffic light",chase,2,2,2219670
4074,19684.jpg,car | city street | cross | crosswalk | person | intersection | pavement | ride | road | street corner | walk,"4 person, 3 car, 1 traffic light",chase,2,2,2219684
4075,19698.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"4 person, 3 car, 1 traffic light",chase,2,2,2219698
4076,19712.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk,"4 person, 3 car",chase,2,2,2219712
4077,19726.jpg,car | city street | cross | crosswalk | person | intersection | man | ride | road | scooter | skateboarder | street corner | walk,"4 person, 3 car, 1 traffic light",chase,2,2,2219726
4078,19740.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | ride | road | scooter | skateboard | skateboarder | street corner | walk,"3 person, 4 car",chase,2,2,2219740
4079,19754.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk | woman,"4 person, 4 car",chase,2,2,2219754
4080,19768.jpg,car | city street | cross | crosswalk | person | intersection | man | road | street corner | walk | woman,"2 person, 3 car, 1 skateboard",chase,2,2,2219768
4081,19782.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"4 person, 2 car",chase,2,2,2219782
4082,19796.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"3 person, 5 car",chase,2,2,2219796
4083,19810.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"4 person, 3 car, 1 traffic light",chase,2,2,2219810
4084,19824.jpg,city street | cross | crosswalk | person | intersection | man | pavement | road | spray | street corner | walk | wash,"3 person, 4 car, 1 handbag",chase,2,2,2219824
4085,19838.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"4 person, 3 car, 1 handbag",chase,2,2,2219838
4086,19852.jpg,blue | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | shirt | street corner | walk | zebra crossing,"4 person, 3 car",chase,2,2,2219852
4087,19866.jpg,blue | car | city street | cross | crosswalk | person | intersection | man | road | shirt | stand | street corner | walk | zebra crossing,"3 person, 3 car, 1 traffic light",chase,2,2,2219866
4088,19880.jpg,blue | car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | shirt | street corner | walk,"3 person, 3 car, 1 traffic light",chase,2,2,2219880
4089,19894.jpg,blue | car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"2 person, 3 car",chase,2,2,2219894
4090,19908.jpg,blue | car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk,"3 person, 3 car",chase,2,2,2219908
4091,19922.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"4 person, 2 car, 1 skateboard",chase,2,2,2219922
4092,19936.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"5 person, 3 car, 2 traffic light",chase,2,2,2219936
4093,19950.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"7 person, 4 car, 1 traffic light",chase,2,2,2219950
4094,19964.jpg,car | city street | couple | cross | crosswalk | person | man | pavement | pedestrian | road | skateboarder | street corner | walk,"7 person, 4 car, 1 traffic light",chase,2,2,2219964
4095,19978.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"6 person, 4 car",chase,2,2,2219978
4096,19992.jpg,car | city street | cross | crosswalk | person | intersection | man | road | skateboarder | stand | street corner | walk | zebra crossing,"7 person, 7 car",chase,2,2,2219992
4097,20006.jpg,car | city street | couple | cross | crosswalk | person | skate | intersection | man | pedestrian | road | street corner | walk | zebra crossing,"5 person, 5 car",chase,2,2,2220006
4098,20020.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | white,"7 person, 6 car",chase,2,2,2220020
